site_seq,sitecode,site,year,sample_date,sample_id,code,samp_pt_name,lab,lab_id,method,method_name,parameter,concentration,units,lab_qualifier,qualifier,qual_description,rl,mdl,prep_method,dilution_factor,cas_no,conc_ugg,conc_ngg,rl_ugg,rl_ngg
76080,CBEEEE,EAST END BEACH,2015,2015-09-22,CBEEEE REP 4 2015,CBEEEE_REP_4_2015_2015_2,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-4,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,68666.2581000001,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.06866625810000009,68.66625810000009,NA,NA
76080,CBEEEE,EAST END BEACH,2015,2015-09-22,CBEEEE REP 4 2015,CBEEEE_REP_4_2015_2015_2,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-4,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,666.8758,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.6668758,666.8758,NA,NA
76080,CBEEEE,EAST END BEACH,2015,2015-09-22,CBEEEE REP 4 2015,CBEEEE_REP_4_2015_2015_2,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-4,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,802.6571,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.8026571,802.6571,NA,NA
76080,CBEEEE,EAST END BEACH,2015,2015-09-22,CBEEEE REP 4 2015,CBEEEE_REP_4_2015_2015_2,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-4,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,301.8102,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.30181020000000003,301.8102,NA,NA
76080,CBEEEE,EAST END BEACH,2015,2015-09-22,CBEEEE REP 4 2015,CBEEEE_REP_4_2015_2015_2,REP 4 2015,AXYS ANALYTICAL SERVICES,L24113-4,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,362.3822,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.36238220000000004,362.3822,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 1 2017,CBEEEE_REP_1_2017_2017_1,REP 1 2017,AXYS ANALYTICAL SERVICES,L28408-9,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),2.511,PG/G,NA,NA,NA,NA,NA,METHOD,1,DEP14138,2.511e-6,0.002511,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 1 2017,CBEEEE_REP_1_2017_2017_1,REP 1 2017,AXYS ANALYTICAL SERVICES,L28408-9,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,59549.47615,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.05954947615,59.549476150000004,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 2 2017,CBEEEE_REP_2_2017_2017_1,REP 2 2017,AXYS ANALYTICAL SERVICES,L28408-10,CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),2.419,PG/G,NA,NA,NA,NA,NA,METHOD,1,DEP14138,2.419e-6,0.002419,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 2 2017,CBEEEE_REP_2_2017_2017_1,REP 2 2017,AXYS ANALYTICAL SERVICES,L28408-10,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,66407.32915,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.06640732915,66.40732915000001,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 1 2017,CBEEEE_REP_1_2017_2017_1,REP 1 2017,AXYS ANALYTICAL SERVICES,L28408-9  (A),SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,832.11465,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.83211465,832.11465,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 1 2017,CBEEEE_REP_1_2017_2017_1,REP 1 2017,AXYS ANALYTICAL SERVICES,L28408-9  (A),SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,325.746,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.325746,325.746,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 1 2017,CBEEEE_REP_1_2017_2017_1,REP 1 2017,AXYS ANALYTICAL SERVICES,L28408-9  (A),SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,385.387,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.38538700000000004,385.387,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 1 2017,CBEEEE_REP_1_2017_2017_1,REP 1 2017,AXYS ANALYTICAL SERVICES,L28408-9  (A),SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,662.1609,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.6621608999999999,662.1609,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 2 2017,CBEEEE_REP_2_2017_2017_1,REP 2 2017,AXYS ANALYTICAL SERVICES,L28408-10,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,813.41715,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.81341715,813.41715,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 2 2017,CBEEEE_REP_2_2017_2017_1,REP 2 2017,AXYS ANALYTICAL SERVICES,L28408-10,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,324.679,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.324679,324.679,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 2 2017,CBEEEE_REP_2_2017_2017_1,REP 2 2017,AXYS ANALYTICAL SERVICES,L28408-10,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,385.643,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.38564299999999996,385.643,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 2 2017,CBEEEE_REP_2_2017_2017_1,REP 2 2017,AXYS ANALYTICAL SERVICES,L28408-10,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,651.0237,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.6510237,651.0237,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 3 2017,CBEEEE_REP_3_2017_2017_1,REP 3 2017,AXYS ANALYTICAL SERVICES,L28408-11  (A),CALCULATED,CALCULATED,PCB TOTAL TEQ (ND=1/2 DL),2.878,PG/G,NA,NA,NA,NA,NA,METHOD,1,DEP14138,2.878e-6,0.0028780000000000003,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 3 2017,CBEEEE_REP_3_2017_2017_1,REP 3 2017,AXYS ANALYTICAL SERVICES,L28408-11  (A),E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,68548.89065,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.06854889065,68.54889065,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 3 2017,CBEEEE_REP_3_2017_2017_1,REP 3 2017,AXYS ANALYTICAL SERVICES,L28408-11,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,869.16945,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,0.86916945,869.16945,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 3 2017,CBEEEE_REP_3_2017_2017_1,REP 3 2017,AXYS ANALYTICAL SERVICES,L28408-11,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,340.855,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.340855,340.855,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 3 2017,CBEEEE_REP_3_2017_2017_1,REP 3 2017,AXYS ANALYTICAL SERVICES,L28408-11,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,404.073,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,0.40407299999999996,404.073,NA,NA
76080,CBEEEE,EAST END BEACH,2017,2017-10-11,CBEEEE REP 3 2017,CBEEEE_REP_3_2017_2017_1,REP 3 2017,AXYS ANALYTICAL SERVICES,L28408-11,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,695.31475,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,0.69531475,695.31475,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 1,CBFRIR_REP_1_2009_1,REP 1,AXYS ANALYTICAL SERVICES,L13939-13 I,CALCULATED WHO2005,WORLD HEALTH ORGANIZATION'S 2005 PROJECT FOR THE RE-EVALUATION OF HUMAN AND MAMMALIAN TOXIC EQUIVALENCY FACTORS (TEFS) OF DIOXINS AND DIOXIN-LIKE COMPOUNDS,PCB TOTAL TEQ (ND=1/2 DL),2.53,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,2.5299999999999995e-6,0.0025299999999999997,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 1,CBFRIR_REP_1_2009_1,REP 1,AXYS ANALYTICAL SERVICES,L13939-13,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,3542.53,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,3.54253,3542.53,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 1,CBFRIR_REP_1_2009_1,REP 1,AXYS ANALYTICAL SERVICES,L13939-13,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,1301.66,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,1.30166,1301.66,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 1,CBFRIR_REP_1_2009_1,REP 1,AXYS ANALYTICAL SERVICES,L13939-13,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,1446.16,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,1.4461600000000001,1446.16,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 1,CBFRIR_REP_1_2009_1,REP 1,AXYS ANALYTICAL SERVICES,L13939-13,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,2984.77,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,2.98477,2984.77,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 1,CBFRIR_REP_1_2009_1,REP 1,AXYS ANALYTICAL SERVICES,L13939-13 I,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,143462.9585,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.14346295850000002,143.4629585,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 2,CBFRIR_REP_2_2009_1,REP 2,AXYS ANALYTICAL SERVICES,L13939-14 I,CALCULATED WHO2005,WORLD HEALTH ORGANIZATION'S 2005 PROJECT FOR THE RE-EVALUATION OF HUMAN AND MAMMALIAN TOXIC EQUIVALENCY FACTORS (TEFS) OF DIOXINS AND DIOXIN-LIKE COMPOUNDS,PCB TOTAL TEQ (ND=1/2 DL),3.34,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,3.3399999999999998e-6,0.00334,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 1,CBFRIR_REP_1_2009_1,REP 1,AXYS ANALYTICAL SERVICES,L13939-13,MLA-035,AXYS INTERNAL METHOD FOR ANALYSIS OF MULTI-RESIDUE PESTICIDES BY HRGC/HRMS.  BASED ON EPA 1699.,TOTAL PESTICIDES21-H,19.00765,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.01900765,19.00765,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 2,CBFRIR_REP_2_2009_1,REP 2,AXYS ANALYTICAL SERVICES,L13939-14,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,4094.178,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,4.094178,4094.178,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 2,CBFRIR_REP_2_2009_1,REP 2,AXYS ANALYTICAL SERVICES,L13939-14,MLA-035,AXYS INTERNAL METHOD FOR ANALYSIS OF MULTI-RESIDUE PESTICIDES BY HRGC/HRMS.  BASED ON EPA 1699.,TOTAL PESTICIDES21-H,21.85155,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.02185155,21.85155,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 2,CBFRIR_REP_2_2009_1,REP 2,AXYS ANALYTICAL SERVICES,L13939-14 I,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,150285.2125,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.1502852125,150.2852125,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 2,CBFRIR_REP_2_2009_1,REP 2,AXYS ANALYTICAL SERVICES,L13939-14,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,1314.195,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,1.314195,1314.195,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 2,CBFRIR_REP_2_2009_1,REP 2,AXYS ANALYTICAL SERVICES,L13939-14,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,1478.295,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,1.4782950000000001,1478.295,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 2,CBFRIR_REP_2_2009_1,REP 2,AXYS ANALYTICAL SERVICES,L13939-14,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,3443.425,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,3.4434250000000004,3443.425,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 3,CBFRIR_REP_3_2009_1,REP 3,AXYS ANALYTICAL SERVICES,L13939-15,CALCULATED WHO2005,WORLD HEALTH ORGANIZATION'S 2005 PROJECT FOR THE RE-EVALUATION OF HUMAN AND MAMMALIAN TOXIC EQUIVALENCY FACTORS (TEFS) OF DIOXINS AND DIOXIN-LIKE COMPOUNDS,PCB TOTAL TEQ (ND=1/2 DL),3.45,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,3.45e-6,0.0034500000000000004,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 3,CBFRIR_REP_3_2009_1,REP 3,AXYS ANALYTICAL SERVICES,L13939-15,MLA-035,AXYS INTERNAL METHOD FOR ANALYSIS OF MULTI-RESIDUE PESTICIDES BY HRGC/HRMS.  BASED ON EPA 1699.,TOTAL PESTICIDES21-H,19.72,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.019719999999999998,19.72,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 3,CBFRIR_REP_3_2009_1,REP 3,AXYS ANALYTICAL SERVICES,L13939-15,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,160563.363,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.16056336300000001,160.563363,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 3,CBFRIR_REP_3_2009_1,REP 3,AXYS ANALYTICAL SERVICES,L13939-15 R,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,4194.064,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,4.194064,4194.064,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 4,CBFRIR_REP_4_2009_1,REP 4,AXYS ANALYTICAL SERVICES,L13939-16,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH-H,4014.672,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14284,4.014672,4014.672,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 3,CBFRIR_REP_3_2009_1,REP 3,AXYS ANALYTICAL SERVICES,L13939-15 R,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,1460.51,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,1.46051,1460.51,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 3,CBFRIR_REP_3_2009_1,REP 3,AXYS ANALYTICAL SERVICES,L13939-15 R,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,1639.31,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,1.63931,1639.31,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 3,CBFRIR_REP_3_2009_1,REP 3,AXYS ANALYTICAL SERVICES,L13939-15 R,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,3493.48,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,3.49348,3493.48,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 4,CBFRIR_REP_4_2009_1,REP 4,AXYS ANALYTICAL SERVICES,L13939-16,CALCULATED WHO2005,WORLD HEALTH ORGANIZATION'S 2005 PROJECT FOR THE RE-EVALUATION OF HUMAN AND MAMMALIAN TOXIC EQUIVALENCY FACTORS (TEFS) OF DIOXINS AND DIOXIN-LIKE COMPOUNDS,PCB TOTAL TEQ (ND=1/2 DL),3.29,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,3.29e-6,0.00329,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 4,CBFRIR_REP_4_2009_1,REP 4,AXYS ANALYTICAL SERVICES,L13939-16,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,1357.285,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,1.357285,1357.285,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 4,CBFRIR_REP_4_2009_1,REP 4,AXYS ANALYTICAL SERVICES,L13939-16,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH24-H,1553.685,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14290,1.553685,1553.685,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 4,CBFRIR_REP_4_2009_1,REP 4,AXYS ANALYTICAL SERVICES,L13939-16,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH40-H,3318.045,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14293,3.318045,3318.045,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 4,CBFRIR_REP_4_2009_1,REP 4,AXYS ANALYTICAL SERVICES,L13939-16,MLA-035,AXYS INTERNAL METHOD FOR ANALYSIS OF MULTI-RESIDUE PESTICIDES BY HRGC/HRMS.  BASED ON EPA 1699.,TOTAL PESTICIDES21-H,19.0394,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.0190394,19.0394,NA,NA
82256,CBFRIR,INNER FORE RIVER,2009,2009-09-22,CBFRIR REP 4,CBFRIR_REP_4_2009_1,REP 4,AXYS ANALYTICAL SERVICES,L13939-16,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,160372.817,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.160372817,160.37281700000003,NA,NA
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 1,CBFRMR_REP_1_2007_4,REP 1,AXYS ANALYTICAL SERVICES,L10702-21,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",PCB TOTAL TEQ (ND=1/2 DL),2.16,PG/G,NA,NA,NA,NA,NA,E1668A,1,DEP14138,2.16e-6,0.00216,NA,NA
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 1,CBFRMR_REP_1_2007_4,REP 1,AXYS ANALYTICAL SERVICES,L10702-21,E1668A,"EPA: CHLORINATED BIPHENYL CONGENERS IN WATER, SOIL, SEDIMENT, AND TISSUE BY HRGC/HRMS",TOTAL PCB-H,114190.1045,PG/G,NA,NA,NA,NA,NA,NA,NA,DEP14151,0.1141901045,114.1901045,NA,NA
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 1,CBFRMR_REP_1_2007_4,REP 1,AXYS ANALYTICAL SERVICES,L10702-21 L,MLA-007-E2,AXYS INTERNAL METHOD FOR PESTICIDES,TOTAL PESTICIDES21-H,1.0769,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14296,0.0010769,1.0769,NA,NA
76079,CBFRMR,MIDDLE FORE RIVER,2007,2007-11-05,CBFRMR REP 1,CBFRMR_REP_1_2007_4,REP 1,AXYS ANALYTICAL SERVICES,L10702-21,SW8270CM,SW846: MODIFIED - SEMIVOLATILE ORGANIC COMPOUNDS BY GAS CHROMATOGRAPHY/MASS SPECTROMETRY (GC/MS) (CAPILLARY COLUMN TECHNIQUE),TOTAL PAH19-H,893.715,NG/G,NA,NA,NA,NA,NA,NA,NA,DEP14287,0.893715,893.715,NA,NA
